[2023-02-02 14:58:19][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:21][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:32][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 15:14:35][error] [10500]method not exist:think\db\Query->hiddem[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/topthink/think-orm/src/db/BaseQuery.php:117]
[2023-02-03 16:26:07][error] [0]Class 'app\market\controller\coupon\BaseUserUpgrade' not found[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/controller/coupon/Grant.php:52]
[2023-02-04 15:43:09][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:45:12][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:51:52][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 16:22:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:36][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:36][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:37][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:37][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:37][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:38][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:38][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:39][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:42][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:42][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:42][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:43][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:43][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:43][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:44][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:45][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:45][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:46][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:46][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:46][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:47][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:47][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:47][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:48][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:48][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:48][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:49][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:49][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:49][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:50][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:51][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:51][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:52][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:52][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:52][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:53][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:53][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:53][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:54][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:54][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:54][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:55][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:55][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:55][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:56][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:57][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:57][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:58][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:58][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:58][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:59][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:59][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:23:59][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:00][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:00][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:00][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:01][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:01][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:01][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:03][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:03][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:03][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:04][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:04][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:04][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:06][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:06][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:06][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:07][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:07][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:08][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:09][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:09][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:09][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:10][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:10][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:10][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:11][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:11][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:11][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:12][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:12][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:12][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:13][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:14][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:14][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:15][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:15][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:15][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:16][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:16][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:16][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:17][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:17][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:17][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:18][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:18][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:18][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:19][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:20][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:20][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:21][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:21][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:21][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:22][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:22][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:22][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:23][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:23][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:23][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:24][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:24][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:24][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:25][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:26][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:26][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:27][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:27][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:27][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:28][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:28][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:28][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:29][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:29][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:29][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:30][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:30][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:30][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:31][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:32][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:32][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:33][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:33][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:33][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:34][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:34][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:34][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:35][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:35][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:35][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:36][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:36][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:36][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:38][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:38][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:38][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:39][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:39][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:39][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:40][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:41][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:42][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:42][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:43][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:44][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:44][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:44][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:45][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:45][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-02-04 16:24:45][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
